StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,PID,DH1,DH2,DH3,DH4,DH5,PVD1,PVD2,PVD3R,PVD4,PVD5R,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11R,PVD12R,PVD13R,PVD14R,PVD15,DS1,DS2,DS3,DS4,DS5,DS6,DS7,WFD1,WFD2,WFD3,WFD4,WFD5,WFD6,WFD7,WFD8,WFD9,WFD10___rating,WMD1,WMD2,WMD3,WMD4,WMD5,WMD6,WMD7,WMD8,WMD9,WMD10,WFN1,WFN2,WFN3,WFN4,WFN5,WFN6,WFN7,WFN8,WFN9,WFN10,WMN1,WMN2,WMN3,WMN4,WMN5,WMN6,WMN7,WMN8,WMN9,WMN10,A1b___yellow_stuff,A2b_sickface,A3b_Crowded_train,A4b_Yellow_red_towel,A5b_wound,A6b_worms,A7b_mite,O1R,C1,A1,X1,E1,H1,O2,C2,A2R,X2R,E2,H2R,O3,C3R,A3R,X3,E3,H3,O4R,C4R,A4R,X4,E4,H4R,O5,C5R,A5,X5R,E5,H5R,O6R,C6R,A6,X6,E6R,H6,O7,C7,A7,X7,E7R,H7R,O8,C8R,A8,X8R,E8,H8R,O9R,C9,A9,X9R,E9R,H9,O10R,C10R,A10R,X10,E10R,H10R
2019-10-03T16:11:05Z,2019-10-03T17:05:13Z,0,100,3247,1,2019-10-03T17:05:14Z,R_2f3ursJY2XfvVuo,anonymous,EN,237,2,2,4,6,5,2,4,4,6,7,6,2,3,7,6,1,7,7,6,3,8,7,7,4,6,7,7,4,4,3,4,4,2,2,3,5,6,3,4,3,3,6,5,6,3,3,3,1,2,3,4,6,5,4,3,3,1,5,4,2,4,5,1,6,7,3,5,3,6,3,4,7,7,5,2,5,3,3,3,2,5,3,3,2,4,2,5,4,3,5,2,2,4,3,4,5,3,2,3,2,3,2,2,5,3,3,3,2,2,2,5,5,4,4,2,4,4,4,5,4,2,2,5,3,5,5,2,2,3,3,2,2,5,2
2019-10-14T09:50:46Z,2019-10-14T10:30:01Z,0,100,2354,1,2019-10-14T10:30:02Z,R_21hp0ZfHzLHtBnH,anonymous,EN,238,4,2,2,4,4,2,4,2,3,6,4,2,4,2,2,7,4,5,4,4,7,1,5,6,5,7,3,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,2,2,7,3,3,4,3,3,5,2,2,4,4,2,4,4,3,3,4,2,1,2,3,3,4,3,4,4,5,4,2,3,4,4,4,4,5,3,5,3,4,4,4,4,4,2,5,3,4,2,4,4,3,3,2,1,3,1,3,5,3,2,4,4,2
2019-10-14T10:35:38Z,2019-10-14T11:26:14Z,0,100,3035,1,2019-10-14T11:26:15Z,R_6rGX83LCNOV3NSh,anonymous,EN,241,1,6,5,4,6,6,3,1,3,4,4,3,4,2,3,2,3,3,4,3,7,5,5,7,4,6,7,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,7,4,2,7,7,6,7,5,4,4,4,4,3,4,5,4,2,4,3,5,5,2,2,2,2,4,4,4,3,5,4,4,4,4,3,5,4,4,3,4,2,4,4,4,4,4,2,2,2,4,4,4,2,4,4,4,3,4,2,4,4,4,4,2,2,4,4
2019-10-14T11:28:52Z,2019-10-14T12:55:49Z,0,100,5217,1,2019-10-14T12:55:50Z,R_30lbNrinaii4etf,anonymous,EN,242,6,2,2,1,1,1,2,1,6,5,4,2,2,1,1,6,5,5,4,4,7,4,5,7,7,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,6,7,6,4,5,4,4,3,3,5,5,4,4,5,4,5,4,1,2,4,3,3,3,3,5,5,4,5,3,4,2,3,4,4,5,2,1,5,2,5,4,4,3,3,3,4,3,3,4,5,3,5,5,4,3,4,5,5,4,2,2,5,5
2019-10-14T09:51:57Z,2019-10-14T13:19:10Z,0,100,12432,1,2019-10-14T13:19:10Z,R_238eoO47wpFT9AY,anonymous,EN,239,1,2,5,5,5,7,4,3,6,1,1,6,2,3,1,2,1,6,2,4,7,5,5,6,6,5,7,1,2,1,1,2,2,2,1,3,2,2,2,1,1,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,6,7,3,4,4,3,2,5,2,2,4,5,3,2,4,1,4,4,2,2,3,3,4,4,3,4,4,4,4,4,3,4,2,2,3,4,4,3,4,1,4,5,4,3,1,3,5,5,4,4,4,4,4,4,3,5,2,2,5,4,4,2,2,2
2019-10-14T11:31:04Z,2019-10-14T13:19:11Z,0,100,6486,1,2019-10-14T13:19:11Z,R_eDnfL3s4M8Jj0tz,anonymous,EN,243,1,5,6,6,6,7,2,3,5,3,2,2,1,2,3,6,5,4,2,5,8,6,5,7,3,6,7,5,5,2,6,6,5,5,2,6,6,6,5,5,5,5,7,5,3,6,3,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,2,1,1,5,6,1,7,7,5,5,4,1,2,4,2,4,4,3,4,2,4,1,2,5,4,1,1,2,2,3,5,4,2,5,4,2,2,2,4,2,4,2,2,2,4,2,4,4,4,2,2,1,2,3,5,2,4,5,1,3,4,1,4,4,2,3,4,3,2,1
2019-10-14T09:50:17Z,2019-10-14T13:22:00Z,0,100,12702,1,2019-10-14T13:22:00Z,R_264sSd3ucih658D,anonymous,EN,240,4,3,4,2,1,7,4,2,2,4,3,1,5,1,2,6,4,5,4,3,8,5,6,5,7,6,7,1,1,3,3,4,1,3,4,3,3,2,2,3,3,3,4,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,6,7,7,6,2,5,2,3,3,4,4,4,3,1,5,3,3,5,3,2,5,3,4,3,3,3,4,4,4,4,2,2,4,5,3,5,3,1,5,4,4,5,3,2,4,2,5,5,2,2,4,5,3,5,4,4,5,1,4,4,4,2,4,3
2019-10-14T13:02:42Z,2019-10-14T17:24:28Z,0,100,15705,1,2019-10-14T17:24:29Z,R_3rVuSYnrsdERXZ7,anonymous,EN,244,3,2,3,2,6,5,5,2,7,6,4,3,6,1,5,5,6,5,5,3,7,3,5,6,6,7,3,1,1,1,3,5,1,3,1,5,5,2,5,4,1,5,5,4,3,3,2,2,4,3,3,5,5,3,4,3,1,4,3,2,5,5,5,6,4,4,2,5,5,2,3,7,5,4,5,4,3,4,2,2,4,2,4,2,1,1,4,2,4,2,3,4,4,3,5,3,2,2,5,3,4,3,4,4,4,3,3,2,1,4,2,4,4,4,2,3,5,4,5,1,4,3,2,2,2,4,2,3,5,2,2,2,3,2
2019-10-14T13:39:16Z,2019-10-14T17:54:44Z,0,100,15328,1,2019-10-14T17:54:45Z,R_1dzDfpDZdTnQFc3,anonymous,EN,245,4,1,1,1,3,4,6,1,5,7,3,6,3,5,2,7,6,5,6,1,8,5,2,7,5,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3,6,7,5,6,4,4,2,4,4,2,1,4,5,4,5,4,4,4,4,4,4,4,2,4,5,4,4,4,1,2,2,5,5,2,1,4,4,2,5,2,2,4,4,4,5,2,4,4,5,2,5,4,1,4,5,4,5,4,4,2,2,2,5,2
2019-10-15T11:24:06Z,2019-10-15T11:59:18Z,0,100,2112,1,2019-10-15T11:59:19Z,R_1js5Kx2mme42jui,anonymous,EN,246,4,5,5,3,5,7,4,7,7,5,2,4,5,3,3,7,5,7,3,4,6,7,4,7,6,4,6,2,2,2,5,5,3,2,2,5,6,2,5,2,2,6,5,5,2,5,4,1,1,1,1,1,1,2,1,1,1,5,4,1,1,5,2,4,1,1,2,6,6,3,7,7,5,6,5,4,4,3,2,5,5,4,2,4,5,5,5,4,2,4,3,5,5,3,4,4,3,4,4,4,3,4,1,4,3,4,2,4,5,5,5,4,2,4,2,3,4,5,5,4,5,5,5,4,4,2,2,5,5,2,2,3,5,5
2019-10-15T12:04:24Z,2019-10-15T13:22:47Z,0,100,4702,1,2019-10-15T13:22:48Z,R_333ZAG4OIfrduL5,anonymous,EN,247,2,4,6,4,7,3,4,1,5,6,5,1,6,2,3,2,6,2,5,1,8,1,2,5,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,6,2,1,5,7,7,7,5,4,2,4,2,5,4,5,4,3,2,5,5,4,2,4,2,3,4,3,5,4,4,5,4,5,3,3,1,5,4,4,4,3,4,4,5,5,2,4,2,3,4,4,4,3,4,4,5,4,2,4,2,5,2,3,4,3,4,4
2019-10-15T13:25:45Z,2019-10-15T14:27:21Z,0,100,3695,1,2019-10-15T14:27:22Z,R_USUYuYKYirgoiE9,anonymous,EN,248,6,4,4,2,2,7,2,4,5,2,1,2,2,2,1,6,3,2,3,1,8,2,5,6,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,5,7,7,2,5,3,3,4,2,4,4,4,4,3,4,4,4,2,2,5,3,3,2,2,2,4,4,4,5,4,3,4,3,3,4,4,3,4,2,5,4,4,4,4,2,2,4,3,3,4,4,1,4,3,4,2,3,3,4,4,3,3,4,2
2019-10-15T11:24:28Z,2019-10-15T14:52:33Z,0,100,12485,1,2019-10-15T14:52:34Z,R_2wEPQMtCLNm7Ktc,anonymous,EN,249,1,7,7,7,7,3,4,3,6,3,2,1,2,2,2,5,6,3,4,2,7,3,2,5,4,2,5,2,3,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,5,6,4,2,4,2,4,1,1,3,4,5,4,1,5,1,5,5,4,1,1,4,5,4,5,1,4,5,5,4,3,2,2,5,5,5,4,1,5,4,5,5,4,1,4,5,3,4,4,1,4,5,5,4,2,1,4,4,4,4,4,1,4,2
2019-10-15T11:24:55Z,2019-10-15T15:08:38Z,0,100,13423,1,2019-10-15T15:08:39Z,R_2arI37bYsT5q1MJ,anonymous,EN,250,7,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,5,1,1,5,1,3,1,5,2,1,2,3,1,1,2,2,2,3,2,2,1,1,2,1,3,3,1,1,2,1,1,4,1,2,1,1,1,5,3,2,2,4,1,2,4,1,1,1,1,2,3,3,1,6,2,4,1,5,2,1,3,1,4,5,5,4,4,4,5,5,4,4,5,2,2,5,5,2,5,1,4,5,2,1,5,2,5,4,5,4,4,1,5,5,4,4,4,1,3,5,4,2,5,2,2,5,4,5,5,2,4,5,4,4,2,2,5
2019-10-15T16:24:32Z,2019-10-15T17:00:33Z,0,100,2161,1,2019-10-15T17:00:34Z,R_z0hoEnubRhkaFSp,anonymous,EN,251,7,3,3,2,1,3,4,5,2,3,3,1,2,4,2,5,2,2,2,5,6,2,4,6,6,5,1,1,3,2,1,2,4,2,2,2,4,2,2,2,3,2,2,2,4,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,4,5,3,4,4,4,1,5,2,1,4,4,2,2,2,3,4,4,1,1,2,4,2,4,1,5,3,3,4,4,1,4,2,5,4,4,2,4,2,4,4,4,1,2,2,3,4,4,2,4,4,4,4,2,1,5,2,4,4,4,1,4,4,4
2019-10-16T11:24:26Z,2019-10-16T11:58:42Z,0,100,2055,1,2019-10-16T11:58:42Z,R_2DYq9HBo2qpDu3i,anonymous,EN,252,3,2,3,3,6,6,5,3,7,6,2,2,3,5,1,4,6,5,4,4,7,6,3,6,4,4,6,4,5,3,5,5,3,3,1,4,5,5,4,3,3,5,3,5,3,5,3,1,1,1,2,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,6,4,3,6,7,7,7,4,4,5,3,2,3,4,3,4,1,5,2,5,4,4,2,4,4,3,2,5,4,4,5,2,4,4,4,2,3,2,4,3,2,5,2,4,4,4,2,4,5,4,2,5,4,4,4,3,2,4,2,5,2,5,4,5,2,4,4
2019-10-16T12:02:59Z,2019-10-16T15:52:39Z,0,100,13779,1,2019-10-16T15:52:42Z,R_1eRiVmkaup2Wh5K,anonymous,EN,254,1,4,3,3,7,7,7,2,7,7,4,3,5,3,7,7,7,3,5,1,8,7,5,7,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,5,7,7,7,7,4,4,1,4,3,5,1,2,5,2,4,4,4,5,2,4,4,2,2,1,3,4,4,5,2,4,1,4,4,4,3,2,4,3,4,2,2,4,4,4,3,3,4,4,4,2,4,4,2,5,4,4,5,4,2,4,2,2,4,3
2019-10-16T15:23:41Z,2019-10-16T15:55:08Z,0,100,1886,1,2019-10-16T15:55:08Z,R_2bJdeT7YXZkbDth,anonymous,EN,253,2,5,6,6,7,4,7,2,5,6,6,5,6,2,4,6,6,2,5,2,8,4,3,5,6,5,7,2,2,1,3,3,1,2,1,3,3,3,1,1,2,3,3,3,2,3,3,1,1,1,1,2,1,1,1,1,1,3,3,2,3,2,1,3,3,2,2,7,5,1,6,7,6,4,4,4,4,4,2,2,5,5,2,4,5,1,5,5,4,3,2,1,5,2,2,2,1,4,4,4,2,2,5,4,4,4,4,2,4,2,4,4,4,2,2,2,4,2,2,2,4,4,2,2,2,2,2,2,4,2,4,4,2,2
2019-10-16T15:57:50Z,2019-10-16T16:23:18Z,0,100,1527,1,2019-10-16T16:23:18Z,R_yPkuk2WZuOUenpD,anonymous,EN,255,6,5,5,7,1,2,2,3,1,7,6,1,3,1,6,5,6,2,6,1,4,5,1,6,6,1,4,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,5,2,1,5,4,4,4,2,2,4,4,2,1,4,1,5,5,4,1,4,4,5,3,5,2,2,5,5,4,1,4,2,5,1,5,3,4,4,2,4,4,5,1,2,2,5,4,4,1,4,4,4,2,2,4,2,4,4,2,4,1,4,4
2019-10-17T11:29:54Z,2019-10-17T11:54:52Z,0,100,1497,1,2019-10-17T11:54:52Z,R_33kg0CrsVMHYLZo,anonymous,EN,256,6,1,3,1,1,3,2,1,2,2,4,2,2,2,3,2,2,2,4,1,6,2,5,5,6,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,5,7,6,2,3,2,5,4,1,4,4,5,4,4,4,5,4,3,2,2,2,4,4,4,5,5,4,5,3,1,5,3,4,4,2,4,4,2,2,3,2,4,5,2,2,5,5,4,5,4,3,5,4,3,5,4,4,4,3,4,4,1,3,4
2019-10-17T11:34:34Z,2019-10-17T12:57:15Z,0,100,4960,1,2019-10-17T12:57:15Z,R_xhpG1wBFazVKeyJ,anonymous,EN,257,3,3,4,5,7,7,4,4,3,6,4,5,3,2,2,2,3,3,3,2,7,6,5,5,6,5,5,1,2,1,2,3,1,2,1,3,2,2,2,2,2,4,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,4,3,1,5,6,4,3,5,5,2,1,1,5,3,4,2,1,5,3,5,5,1,2,2,2,4,3,4,3,4,4,5,4,4,2,2,4,5,4,3,1,4,5,5,5,2,1,1,5,5,4,2,3,2,5,5,5,4,2,4,5,4,5,2,1,4,2
2019-10-17T12:32:20Z,2019-10-17T13:42:45Z,0,100,4224,1,2019-10-17T13:42:45Z,R_XYCSGbcpfHEUKoV,anonymous,EN,258,6,5,3,1,1,3,1,1,5,1,1,1,1,3,1,2,1,2,1,2,8,1,6,5,7,7,2,6,6,2,7,6,3,5,2,7,6,3,3,3,3,6,6,5,2,7,5,3,1,5,5,5,2,2,5,2,1,3,5,5,5,5,1,2,2,2,3,2,6,1,5,5,2,1,4,4,5,2,4,1,4,2,5,2,4,1,4,4,1,2,4,1,5,4,5,4,4,5,4,4,4,1,4,4,2,1,5,2,2,2,4,2,2,4,1,2,4,2,5,2,2,4,1,4,2,1,1,4,5,4,2,1,2,1
2019-10-17T12:32:41Z,2019-10-17T13:47:38Z,0,100,4497,1,2019-10-17T13:47:39Z,R_27yD3c4pxqJeXIK,anonymous,EN,259,2,4,4,3,5,7,6,2,5,6,2,5,6,1,5,4,6,3,4,2,6,4,6,6,4,4,6,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,7,3,4,6,7,7,5,5,3,1,2,4,3,5,3,4,2,5,2,5,4,4,3,2,1,5,3,4,3,1,5,4,3,1,3,4,4,4,4,3,2,5,3,5,4,4,3,2,3,4,4,3,1,4,4,4,4,3,1,3,2,4,3,4,2,2,2
2019-10-17T13:02:16Z,2019-10-17T13:50:10Z,0,100,2872,1,2019-10-17T13:50:17Z,R_6VFNL7xCs99yPhn,anonymous,EN,260,3,3,4,5,5,3,2,2,4,3,2,2,1,1,1,1,1,2,2,1,5,1,1,3,4,5,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,6,1,1,5,4,4,4,1,2,3,4,5,5,4,5,2,4,2,5,2,3,5,4,5,5,5,5,1,5,4,5,1,4,2,4,4,4,4,4,3,4,2,4,2,4,3,4,4,4,5,5,1,4,4,5,4,5,5,4,4,4,5,4
2019-10-17T13:22:52Z,2019-10-17T14:23:39Z,0,100,3647,1,2019-10-17T14:23:40Z,R_3Jaefh1BuPpT0hk,anonymous,EN,261,4,1,1,1,4,6,4,2,5,6,2,2,2,1,1,2,4,3,4,3,6,2,3,5,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,4,2,1,5,7,7,5,5,4,3,4,4,4,3,3,4,4,5,4,5,3,2,4,4,4,4,3,3,3,4,5,4,2,3,3,3,5,2,3,4,3,5,3,4,4,4,2,4,2,3,4,3,3,4,4,3,3,4,2,4,5,4,2,2,4,5,5
2019-10-17T13:57:03Z,2019-10-17T14:26:04Z,0,100,1740,1,2019-10-17T14:26:04Z,R_3CAUuI3ZB8Fpgor,anonymous,EN,262,6,2,2,1,1,7,7,1,6,6,5,4,5,2,5,3,6,6,6,1,8,4,5,7,5,6,4,2,3,1,1,1,1,2,1,3,2,2,2,2,3,4,2,3,2,5,2,1,1,1,1,1,1,1,1,2,1,3,1,1,3,2,1,1,1,1,1,7,3,6,7,7,7,7,4,5,3,2,2,3,5,4,3,5,5,5,5,5,2,4,5,4,4,4,4,2,4,5,4,4,3,2,4,2,4,4,4,4,5,4,5,4,4,3,4,4,3,3,4,4,4,4,4,4,4,1,4,4,4,4,2,3,5,4
2019-10-17T16:22:55Z,2019-10-17T17:06:16Z,0,100,2600,1,2019-10-17T17:06:16Z,R_2QYTrN0Og3z04Ru,anonymous,EN,263,4,5,4,3,3,6,6,7,7,7,5,3,6,7,6,7,7,7,6,3,8,7,3,4,7,7,4,3,3,2,3,3,3,2,2,5,4,3,2,4,3,2,2,3,2,3,1,1,2,1,3,2,2,1,1,2,1,2,1,1,2,2,1,2,2,3,1,7,7,2,6,7,6,7,3,4,2,3,3,4,4,3,4,4,4,5,4,3,2,3,5,3,4,2,2,3,4,2,4,2,4,2,4,4,2,2,4,3,2,4,4,3,4,2,4,3,4,3,2,3,4,2,4,3,4,3,4,4,4,2,3,3,4,5
2019-10-18T09:56:40Z,2019-10-18T10:32:04Z,0,100,2123,1,2019-10-18T10:32:04Z,R_3MAtsuov2pTBRxj,anonymous,EN,264,6,1,1,1,1,5,4,3,5,5,2,2,4,5,4,7,6,6,4,1,7,6,5,7,6,6,4,3,2,2,3,4,2,2,1,2,2,2,2,1,2,3,3,3,1,4,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,2,1,2,1,6,3,1,6,7,7,5,4,5,4,4,4,4,2,5,4,5,4,4,5,4,4,4,2,4,2,4,2,3,2,4,2,2,4,3,2,4,3,4,2,4,4,5,4,4,3,2,2,4,4,4,2,4,4,4,4,4,4,4,3,4,2,4,2,4,4,4
2019-10-18T10:57:11Z,2019-10-18T11:30:17Z,0,100,1986,1,2019-10-18T11:30:17Z,R_3nl5UYf66olS2ce,anonymous,EN,265,1,5,6,7,1,2,6,1,6,7,5,1,4,1,3,1,7,1,6,1,7,4,6,6,7,7,1,2,3,2,2,4,1,3,2,6,4,4,3,4,3,5,6,5,4,5,1,1,1,2,1,1,1,1,1,1,1,7,2,1,2,3,3,3,1,1,1,6,3,1,5,7,6,6,1,5,2,4,1,2,5,5,3,4,5,2,5,5,2,3,2,5,5,4,3,3,2,5,1,4,3,1,2,1,4,4,4,3,5,5,5,5,2,3,2,3,4,5,3,3,4,3,5,5,4,1,2,3,5,4,2,4,1,4
2019-10-18T11:55:49Z,2019-10-18T12:21:55Z,0,100,1566,1,2019-10-18T12:21:55Z,R_3prO6v3BWKTkK9U,anonymous,EN,266,1,2,4,1,7,6,4,4,4,5,2,3,4,6,3,4,3,7,4,3,7,5,4,7,5,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,5,6,7,7,6,3,4,3,3,3,3,2,4,2,2,4,3,2,3,2,3,3,3,3,3,3,3,4,3,2,4,3,4,4,3,2,4,3,4,4,3,4,4,3,3,3,3,3,3,4,2,4,4,2,5,3,4,4,3,3,4,3,3,4,3
2019-10-18T12:02:18Z,2019-10-18T13:44:59Z,0,100,6161,1,2019-10-18T13:45:00Z,R_1gRsitCgqwwhj2Z,anonymous,EN,267,2,7,6,7,6,7,7,7,7,7,3,3,5,7,7,7,7,6,7,6,8,1,2,7,4,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,7,6,7,7,4,5,3,4,5,4,4,5,3,3,4,5,4,5,4,3,5,5,3,3,3,3,5,2,4,5,2,3,4,3,4,3,3,1,2,4,4,4,5,4,5,5,3,3,4,3,4,4,3,3,4,3,5,5,4,3,3,2,4,4
2019-10-18T12:52:53Z,2019-10-18T14:51:32Z,0,100,7119,1,2019-10-18T14:51:33Z,R_3kroRuZhtiCf9V7,anonymous,EN,268,3,5,5,2,5,7,5,1,1,7,1,3,3,1,2,2,5,5,6,1,6,4,4,7,5,7,7,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,1,7,1,1,4,6,5,4,3,5,2,1,1,5,3,5,5,2,5,2,3,3,3,5,4,3,3,3,3,5,5,5,1,4,4,3,5,5,1,3,3,5,5,5,4,4,3,4,5,2,4,1,5,5,5,5,1,4,5,1,5,1,1,3,3,5,5,3
2019-10-18T13:47:18Z,2019-10-18T14:52:26Z,0,100,3906,1,2019-10-18T14:52:49Z,R_1hWEGyAOTBrqyKM,anonymous,EN,269,1,4,4,5,7,7,2,7,3,7,3,5,2,2,2,7,5,7,4,7,8,3,4,5,7,6,6,2,2,2,3,4,3,3,3,3,2,4,4,4,4,5,5,4,4,5,3,2,1,3,1,3,2,1,3,2,1,4,3,4,4,5,4,5,4,4,4,7,6,6,7,4,6,3,4,2,3,1,4,4,4,2,2,2,5,1,3,4,2,2,3,3,4,2,2,1,5,4,4,2,2,2,5,4,4,3,3,2,5,4,4,2,4,2,4,4,3,4,2,1,5,5,2,2,3,1,4,4,2,2,4,2,3,4
2019-10-21T17:27:27Z,2019-10-21T18:11:35Z,0,100,2647,1,2019-10-21T18:11:35Z,R_1Edt2VRgIYP56Fc,anonymous,EN,270,5,4,4,2,1,3,5,2,5,4,4,1,5,4,4,2,7,3,2,2,6,2,4,2,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,3,5,3,2,2,5,2,4,4,3,3,5,2,5,4,3,3,4,2,4,3,3,3,3,5,5,2,3,2,5,3,4,3,3,3,4,3,3,3,4,3,4,3,4,3,3,3,4,5,4,3,3,2,3,2,4,3,4,2,4,3
2019-10-23T12:59:23Z,2019-10-23T13:35:19Z,0,100,2155,1,2019-10-23T13:35:19Z,R_2xYnRqBH6wwFEQS,anonymous,EN,271,4,4,3,1,1,5,1,1,5,4,2,2,2,4,2,7,3,4,4,1,8,3,6,7,4,7,5,1,2,1,2,2,1,2,2,3,2,3,2,2,1,1,1,3,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,7,2,1,6,7,7,7,3,4,2,2,5,3,4,5,2,2,5,5,5,3,1,5,5,2,5,5,2,3,5,4,3,3,1,2,5,5,4,5,2,1,5,1,2,5,4,3,5,5,3,5,1,4,5,2,2,5,2,3,5,4,4,3,2,4,5,5
2019-10-23T12:59:10Z,2019-10-23T13:39:03Z,0,100,2392,1,2019-10-23T13:39:03Z,R_9pD6X2ZL5sWWjkJ,anonymous,EN,272,4,2,2,5,6,6,7,1,4,6,4,3,6,2,4,3,6,5,6,5,7,3,6,2,6,7,2,3,3,4,3,5,4,4,1,5,6,2,2,2,2,5,4,5,3,5,1,1,1,2,1,2,1,2,1,1,1,2,2,5,2,4,1,2,1,2,1,7,6,5,7,5,6,6,4,4,2,2,2,4,4,4,1,2,5,2,5,4,1,4,2,2,4,4,2,2,5,3,4,5,3,4,2,4,2,5,3,3,5,2,2,4,3,2,1,2,5,2,3,2,2,4,3,4,2,2,2,4,4,4,1,3,4,2
2019-10-23T13:43:09Z,2019-10-23T14:53:32Z,0,100,4223,1,2019-10-23T14:53:33Z,R_31hYiK4m6BTp8Zr,anonymous,EN,273,6,2,1,1,2,7,5,1,6,4,2,4,2,2,2,7,3,6,3,4,7,4,5,6,6,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,7,7,6,7,2,4,5,3,2,5,2,2,2,3,5,4,2,4,3,3,4,2,3,2,5,4,2,5,1,4,2,4,2,5,2,4,3,2,5,4,5,4,3,2,4,2,4,2,5,4,2,5,1,2,3,2,4,5,1,3,4,1,3,1
2019-10-23T14:59:12Z,2019-10-23T15:27:47Z,0,100,1714,1,2019-10-23T15:27:47Z,R_2aQDG6InNfykToH,anonymous,EN,274,5,1,1,1,1,7,7,6,4,7,6,1,7,1,6,7,7,2,6,1,6,5,6,4,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,6,6,5,2,4,4,4,4,4,5,3,4,4,4,4,3,2,5,3,2,5,2,5,4,5,5,5,2,5,5,2,2,4,3,4,4,4,2,4,5,3,4,4,2,2,2,5,5,5,2,5,5,4,5,4,5,2,2,4,4,2,4,3,2
