StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,PID,DH1,DH2,DH3,DH4,DH5,PVD1,PVD2,PVD3R,PVD4,PVD5R,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11R,PVD12R,PVD13R,PVD14R,PVD15,DS1,DS2,DS3,DS4,DS5,DS6,DS7,WFD1,WFD2,WFD3,WFD4,WFD5,WFD6,WFD7,WFD8,WFD9,WFD10___rating,WMD1,WMD2,WMD3,WMD4,WMD5,WMD6,WMD7,WMD8,WMD9,WMD10,WFN1,WFN2,WFN3,WFN4,WFN5,WFN6,WFN7,WFN8,WFN9,WFN10,WMN1,WMN2,WMN3,WMN4,WMN5,WMN6,WMN7,WMN8,WMN9,WMN10,A1b___yellow_stuff,A2b_sickface,A3b_Crowded_train,A4b_Yellow_red_towel,A5b_wound,A6b_worms,A7b_mite,O1R,C1,A1,X1,E1,H1,O2,C2,A2R,X2R,E2,H2R,O3,C3R,A3R,X3,E3,H3,O4R,C4R,A4R,X4,E4,H4R,O5,C5R,A5,X5R,E5,H5R,O6R,C6R,A6,X6,E6R,H6,O7,C7,A7,X7,E7R,H7R,O8,C8R,A8,X8R,E8,H8R,O9R,C9,A9,X9R,E9R,H9,O10R,C10R,A10R,X10,E10R,H10R
2019-09-30T13:27:18Z,2019-09-30T13:44:06Z,0,100,1008,1,2019-09-30T13:44:06Z,R_116pYv9RAIBkMc8,anonymous,EN,437,4,1,4,1,7,6,2,1,7,4,2,4,2,3,2,2,3,3,2,2,7,6,6,2,6,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,5,1,1,1,1,1,5,6,5,1,5,1,5,1,5,1,6,5,3,7,6,7,7,5,5,2,3,2,2,5,3,5,4,5,1,5,5,4,2,5,2,4,4,4,2,4,5,5,4,2,2,4,2,4,3,5,3,4,3,5,5,5,3,4,1,5,3,2,2,5,4,4,4,2,1,3,2,5,4,2,3,4,2
2019-09-30T14:00:27Z,2019-09-30T14:09:33Z,0,100,545,1,2019-09-30T14:09:33Z,R_Y4B7lIZODmoF2Sd,anonymous,EN,438,7,2,2,4,1,1,5,1,2,5,5,1,3,1,1,1,5,2,5,1,8,1,2,1,5,1,1,1,1,1,2,3,1,1,1,3,3,1,1,1,1,2,4,2,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,2,1,3,5,1,1,4,1,2,4,1,3,2,4,4,2,2,1,5,1,1,2,2,4,5,4,2,4,2,4,4,1,2,4,2,4,4,1,5,1,2,3,5,1,4,2,1,5,5,4,3,5,4,4,5,1,4,2,4,5,5,2,4,2,2,1
2019-09-30T14:56:40Z,2019-09-30T15:08:53Z,0,100,733,1,2019-09-30T15:08:55Z,R_3kuXOiWQwCZyMi2,anonymous,EN,439,1,5,6,7,7,3,4,5,1,4,3,2,4,1,5,2,4,2,5,1,6,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,4,3,2,5,2,3,5,3,4,4,4,4,5,3,5,3,4,5,4,3,5,4,4,4,4,4,3,3,3,4,3,3,2,2,5,3,4,2,4,2,5,4,3,3,5,3,4,3,4,2,3,4,4,4,4,3,4,2,4,4
2019-09-30T15:33:53Z,2019-09-30T15:44:41Z,0,100,647,1,2019-09-30T15:44:42Z,R_XQSXPgetvRUnk2J,anonymous,EN,440,4,2,2,1,2,7,4,7,7,5,3,2,4,6,3,5,4,5,4,2,5,6,5,7,7,6,2,1,1,1,3,1,1,1,1,2,2,2,2,2,2,4,3,4,1,3,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,3,1,2,5,2,7,4,7,7,2,4,4,4,2,3,4,4,4,2,4,2,3,4,2,4,3,4,3,3,2,4,3,5,2,2,4,3,4,4,3,4,3,2,5,3,3,4,4,4,4,3,2,4,2,4,5,5,3,5,3,3,4,4,4,4,4,1,5,3
2019-10-01T10:07:07Z,2019-10-01T10:21:21Z,0,100,853,1,2019-10-01T10:21:21Z,R_33pAJ3MxDNiV8tc,anonymous,EN,441,5,5,5,1,3,5,6,3,3,4,2,4,2,7,4,3,6,7,2,4,6,5,4,6,6,5,5,2,1,1,3,4,2,2,1,5,3,2,3,3,2,4,5,2,2,3,2,1,1,2,3,1,2,1,3,2,1,3,3,1,3,4,3,1,2,4,2,5,3,1,5,7,6,4,3,5,2,5,3,4,2,5,3,1,5,4,3,2,2,4,5,5,3,2,3,4,5,3,4,4,4,1,1,3,1,3,3,4,5,4,5,3,4,4,2,3,4,3,4,4,5,3,2,5,4,1,5,3,4,4,3,1,5,4
2019-10-01T10:45:57Z,2019-10-01T11:01:40Z,0,100,943,1,2019-10-01T11:01:41Z,R_vpNEn359dwcQm8V,anonymous,EN,442,6,3,1,7,1,7,2,6,2,2,4,3,2,2,2,7,2,4,6,1,8,2,4,6,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,7,6,5,5,5,4,1,3,4,4,3,4,4,1,4,5,3,4,1,4,4,4,5,4,1,4,5,5,5,4,1,4,4,5,3,4,2,3,5,5,4,4,1,3,3,4,5,4,2,4,4,5,4,5,2,4,4,3,4,4,2,4
2019-10-01T10:54:47Z,2019-10-01T11:09:24Z,0,100,876,1,2019-10-01T11:09:24Z,R_2z5PKUwxAnvR1IT,anonymous,EN,443,7,6,1,2,1,5,2,1,1,5,3,2,2,1,1,1,5,1,3,1,4,2,1,6,5,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,3,1,4,1,4,3,1,4,5,4,5,4,5,2,5,4,2,3,4,3,4,3,5,4,5,5,5,2,3,3,2,4,3,5,3,3,4,5,5,4,3,2,4,3,4,2,4,3,5,5,4,4,3,4,1,1,4,2,3,4,5,5
2019-10-01T11:37:40Z,2019-10-01T11:51:49Z,0,100,849,1,2019-10-01T11:51:50Z,R_2qlMKrligjbdQQ8,anonymous,EN,444,7,2,2,1,1,6,3,2,6,2,1,2,2,3,3,6,5,3,3,2,7,2,4,6,3,6,2,2,2,2,2,3,2,3,2,3,3,2,2,3,2,2,3,3,2,3,2,1,1,1,2,2,1,1,1,1,1,3,3,2,2,2,1,2,1,2,2,5,1,2,6,6,5,5,2,3,3,4,2,3,1,4,3,4,5,4,2,4,2,4,4,4,3,3,4,4,4,3,2,4,3,4,4,5,2,3,3,2,3,3,3,4,3,2,2,4,3,4,4,2,5,4,2,3,4,3,3,4,2,3,3,2,3,4
2019-10-01T12:02:51Z,2019-10-01T12:19:59Z,0,100,1027,1,2019-10-01T12:19:59Z,R_DqVFIMTrRlap2i5,anonymous,EN,445,1,4,3,6,7,5,4,5,4,3,3,1,5,6,3,2,4,5,3,1,7,4,4,3,4,5,4,3,3,4,4,4,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,4,2,1,2,5,4,2,2,4,4,4,1,4,2,5,5,4,3,4,5,3,2,4,2,4,2,2,4,2,4,4,4,2,3,3,3,4,4,3,4,5,5,5,2,2,3,4,2,4,4,1,3,5,3,2,4,4,2,4,4,3,3,4
2019-10-02T10:00:31Z,2019-10-02T10:14:32Z,0,100,840,1,2019-10-02T10:14:32Z,R_2SHb0uZ6l02dMXZ,anonymous,EN,446,6,5,1,2,1,5,2,1,7,5,2,3,2,3,2,2,3,6,2,2,7,4,5,6,5,4,5,3,2,2,2,4,2,2,1,4,3,2,3,5,2,4,4,4,3,5,4,1,1,2,2,4,3,1,2,2,2,3,3,3,1,1,1,1,2,4,3,6,3,2,6,6,6,5,4,5,5,5,1,4,4,5,2,5,4,2,5,4,1,3,3,4,5,2,4,4,4,5,4,5,4,4,3,5,4,4,3,4,4,4,5,5,1,4,1,4,5,5,4,4,5,3,5,5,4,4,2,5,5,4,4,4,5,3
2019-10-02T10:38:57Z,2019-10-02T10:50:16Z,0,100,678,1,2019-10-02T10:50:16Z,R_3HBOdtaIvPmen4n,anonymous,EN,447,4,2,2,1,5,6,3,2,3,6,2,3,2,2,2,1,5,2,5,2,8,3,3,3,7,2,3,1,3,2,1,2,1,2,2,2,2,1,1,2,2,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,5,3,2,5,7,6,6,2,4,4,4,1,4,5,3,2,5,5,1,5,5,1,3,2,4,4,3,5,4,4,5,4,5,2,5,3,4,4,4,4,4,3,4,4,4,1,3,1,2,4,4,4,5,2,4,5,3,1,4,2,2,5,3,1,5,4,1
2019-10-02T11:04:14Z,2019-10-02T11:21:43Z,0,100,1048,1,2019-10-02T11:21:43Z,R_ueKuejsfCu7ZhOV,anonymous,EN,448,4,4,5,2,3,3,2,2,4,3,1,3,2,2,1,5,5,4,3,1,5,4,5,5,4,4,6,1,1,2,2,2,2,2,2,2,3,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,6,3,2,5,6,5,2,4,3,2,4,3,2,4,3,2,3,4,3,4,4,3,2,3,2,4,4,4,3,4,3,4,4,3,2,4,3,3,3,4,2,4,3,4,2,4,2,2,3,3,4,4,2,4,4,4,4,3,4,4,3,3,4,3,3,4,4
2019-10-02T11:21:14Z,2019-10-02T11:34:08Z,0,100,774,1,2019-10-02T11:34:09Z,R_3iL1UfT7pSLs2bi,anonymous,EN,449,7,7,4,2,1,2,3,6,3,3,1,1,2,1,1,2,3,4,4,1,7,1,2,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,5,6,4,2,2,4,4,1,1,4,1,4,5,1,4,5,5,4,4,2,2,3,4,3,5,1,5,5,1,4,4,2,3,4,4,4,3,1,4,4,3,3,3,1,4,5,4,5,5,1,5,5,4,4,4,1,5,4,4,4,5,1,5,5
2019-10-02T12:06:17Z,2019-10-02T12:21:30Z,0,100,912,1,2019-10-02T12:21:32Z,R_2cde0FRoDbvlZt8,anonymous,EN,450,3,2,3,1,6,6,2,7,5,2,1,7,1,5,2,6,2,4,2,1,6,1,5,3,5,2,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,3,2,2,2,2,2,2,3,1,5,3,2,5,6,5,4,5,2,4,2,2,2,4,3,5,1,4,4,4,4,2,3,4,3,4,5,5,3,4,5,4,4,4,3,3,2,4,2,4,1,4,4,2,4,4,2,2,5,3,4,5,1,4,5,2,3,4,3,4,3,4,4,4,1,3,4
2019-10-02T12:35:59Z,2019-10-02T12:49:35Z,0,100,815,1,2019-10-02T12:49:35Z,R_vSspBaS4dr9ETOV,anonymous,EN,451,1,5,5,5,6,6,4,2,7,6,3,4,5,3,2,6,6,2,4,2,7,2,3,4,5,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,2,6,6,3,3,5,3,2,4,4,4,4,3,4,4,4,3,5,3,4,3,4,4,2,3,4,4,5,3,5,2,2,4,4,4,4,4,4,3,4,4,2,4,4,4,3,2,4,4,4,3,4,5,2,2,3,3,2,5,5,4,2,5,4,5
2019-10-02T13:07:54Z,2019-10-02T13:22:06Z,0,100,852,1,2019-10-02T13:22:06Z,R_29t5e4slvzpHdua,anonymous,EN,452,7,2,2,2,2,6,2,6,3,3,2,4,2,2,2,5,2,3,2,2,6,2,5,6,6,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,2,4,1,3,5,5,4,4,2,4,4,4,1,4,4,5,4,4,2,4,4,5,4,4,5,3,2,4,5,4,2,3,3,4,3,4,2,3,3,5,4,4,2,4,4,5,2,4,3,2,4,4,5,4,3,3,4,3
2019-10-02T13:11:16Z,2019-10-02T13:27:47Z,0,100,990,1,2019-10-02T13:27:47Z,R_3jcIYUMFWbsxtxa,anonymous,EN,453,3,3,3,3,7,7,5,3,2,7,4,6,5,5,4,7,6,3,6,6,8,2,5,6,7,4,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,3,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,3,3,1,4,3,4,2,4,4,2,4,2,2,4,4,4,3,4,2,5,5,4,5,5,2,4,4,5,4,4,5,3,2,3,4,4,5,4,2,4,4,4,5,4,4,2,4,4,4,4,4,3,4,4,4,5,4,2,4,4,1,3,4,4,2,5,4
2019-10-02T13:38:28Z,2019-10-02T13:50:13Z,0,100,704,1,2019-10-02T13:50:13Z,R_Qp2WCOsmZkOV117,anonymous,EN,454,5,5,5,5,2,5,2,3,2,3,3,1,3,4,3,2,5,3,5,1,6,6,3,3,6,2,5,2,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,3,2,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,3,3,3,6,5,3,3,2,5,4,4,3,3,2,4,1,4,4,5,2,4,1,2,2,2,3,4,5,4,2,2,4,5,2,4,4,3,1,4,2,2,4,5,2,4,3,4,3,2,2,4,4,4,3,4,1,4,4,4,4,3,2,4,4,2,4,5
2019-10-02T14:30:41Z,2019-10-02T14:43:10Z,0,100,749,1,2019-10-02T14:43:11Z,R_1dt9RH7eDTj7brs,anonymous,EN,455,4,3,4,3,5,6,3,3,7,2,1,3,2,3,2,4,3,3,2,4,8,3,5,7,5,6,6,2,5,3,2,4,4,3,4,3,5,2,3,4,3,3,4,3,3,3,4,1,1,2,1,2,2,1,1,2,1,2,2,1,3,1,3,5,2,2,1,5,4,2,7,7,5,6,2,2,2,4,3,2,5,4,5,2,4,1,4,4,4,3,4,4,5,2,4,3,2,3,2,2,4,2,4,5,5,2,4,1,2,2,5,3,4,4,3,2,5,4,2,2,4,4,3,1,4,4,4,3,4,1,3,2,4,4
2019-10-02T15:06:59Z,2019-10-02T15:29:03Z,0,100,1323,1,2019-10-02T15:29:04Z,R_2zLVq4ELIPxOOXG,anonymous,EN,456,4,6,5,5,2,7,2,6,7,2,4,5,4,3,6,3,4,2,4,1,8,2,6,6,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6,6,7,7,4,4,4,4,2,4,4,4,5,3,4,5,5,5,3,4,2,4,4,3,4,4,4,3,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,3,2,4,4,4,4,3,5,3,5,4,4,4,4,4,4,3,4,4,4,4
2019-10-02T15:46:49Z,2019-10-02T16:00:32Z,0,100,823,1,2019-10-02T16:00:33Z,R_3ilgJAs93j3yaNo,anonymous,EN,458,5,3,4,6,4,6,3,1,7,6,2,7,2,1,1,7,4,6,4,5,7,2,5,5,5,5,6,2,3,2,4,5,3,2,2,4,4,3,3,3,3,5,5,4,2,5,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,1,6,7,1,3,3,5,2,4,2,5,3,5,2,4,5,5,2,5,4,4,4,4,4,5,2,4,5,4,1,5,2,2,5,4,4,5,2,4,5,5,1,5,4,3,4,4,4,5,1,4,5,4,1,5,2,4,4,5,3,5,2,4,5,5
2019-10-02T15:38:40Z,2019-10-02T16:02:28Z,0,100,1427,1,2019-10-02T16:02:29Z,R_3JloDBy2jICAmFe,anonymous,EN,457,1,5,4,7,7,2,1,3,6,1,1,7,1,1,1,6,2,1,1,1,6,1,6,3,1,7,3,1,2,1,1,1,1,2,1,2,5,3,2,2,3,2,4,2,1,4,3,1,1,1,3,1,2,1,4,2,1,2,2,2,1,2,2,1,3,1,2,6,5,5,7,7,4,5,4,4,5,3,1,5,5,5,2,2,4,4,5,4,4,3,3,4,1,3,5,3,1,5,5,4,5,2,4,5,2,5,3,4,5,5,4,4,2,2,2,5,5,4,5,2,2,5,3,4,4,2,1,1,5,5,4,2,2,5
2019-10-03T10:07:42Z,2019-10-03T10:20:33Z,0,100,770,1,2019-10-03T10:20:33Z,R_cBGMfA0MZSmekDL,anonymous,EN,459,1,3,5,4,6,7,5,4,4,5,4,4,4,7,4,6,5,1,5,7,6,5,4,7,4,7,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,1,4,7,5,5,5,4,3,3,2,3,2,5,4,5,4,5,5,3,3,3,3,5,4,5,3,3,4,5,1,3,5,3,1,4,1,4,3,4,3,5,4,4,3,2,3,4,3,4,3,3,4,5,3,3,4,3,4,1,5,4,3,4,4,5
2019-10-03T10:29:47Z,2019-10-03T10:48:27Z,0,100,1119,1,2019-10-03T10:48:27Z,R_3feiP5K2f4xZx6F,anonymous,EN,460,3,4,4,4,7,5,4,1,7,4,1,2,4,3,2,6,4,2,4,1,6,1,3,5,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,6,6,5,4,2,4,5,5,5,4,2,4,4,5,4,5,4,3,2,4,1,5,5,3,3,5,5,4,3,3,4,4,5,4,2,3,4,5,3,5,3,3,1,3,4,5,3,3,4,5,3,5,2,4,3,5,5,3,3,3,3,5
2019-10-03T11:09:38Z,2019-10-03T11:24:44Z,0,100,905,1,2019-10-03T11:24:44Z,R_1lyPvrGWtDRGO1j,anonymous,EN,461,2,4,5,4,6,3,1,5,5,2,2,2,6,1,1,5,4,2,3,2,6,3,5,4,6,6,5,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,5,2,6,4,5,3,3,4,1,3,4,4,3,3,4,2,5,4,5,5,4,4,3,3,2,5,2,3,5,4,3,4,3,4,4,4,2,4,2,3,3,3,2,4,4,4,5,4,5,4,3,5,3,2,4,4,3,4,4,2,3,3,2,3
2019-10-03T11:28:08Z,2019-10-03T11:42:50Z,0,100,882,1,2019-10-03T11:42:51Z,R_9KxE2iNoZuVbZ2V,anonymous,EN,462,5,2,5,2,1,5,2,6,2,7,1,4,2,5,1,6,5,5,3,4,6,4,5,7,5,2,3,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,2,1,3,7,2,4,4,3,4,3,2,5,4,2,4,4,4,4,5,4,4,5,3,2,4,3,3,2,2,3,4,1,2,3,3,4,4,4,3,3,1,3,5,3,4,3,3,3,4,4,3,4,5,3,2,2,3,4,3,5,5,4,4,4,3,5
2019-10-03T12:07:49Z,2019-10-03T12:22:09Z,0,100,860,1,2019-10-03T12:22:09Z,R_3GjKUpV2aiGjyes,anonymous,EN,463,4,2,2,2,3,2,2,2,5,6,2,1,4,1,2,7,5,2,4,1,5,1,2,6,4,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,3,6,7,5,5,4,5,5,2,3,4,4,4,5,4,3,5,5,3,3,2,1,5,4,5,4,3,5,5,4,5,4,3,4,5,4,4,4,3,2,5,5,3,2,2,4,4,4,4,4,3,5,5,3,2,4,4,5,5,3,4,4,4,1
2019-10-03T12:31:10Z,2019-10-03T12:43:35Z,0,100,744,1,2019-10-03T12:43:35Z,R_3IbltGO0gTizFsT,anonymous,EN,464,5,4,3,1,2,2,5,1,5,7,5,3,6,7,5,2,6,3,7,1,6,6,4,4,7,5,7,3,3,2,4,4,5,3,2,4,6,3,3,4,4,5,6,5,4,6,2,1,1,2,2,3,3,2,1,1,1,4,4,2,4,4,4,4,3,3,3,4,5,3,5,7,7,5,4,4,3,2,4,2,3,4,2,5,5,3,4,4,2,5,4,3,3,4,3,2,2,4,5,2,3,3,2,3,3,4,3,4,4,2,4,4,2,3,4,2,3,4,4,4,3,4,3,5,2,2,2,2,5,4,2,4,2,2
2019-10-03T13:13:54Z,2019-10-03T13:36:52Z,0,100,1378,1,2019-10-03T13:36:53Z,R_3qwIduTWIQzujft,anonymous,EN,465,1,5,5,5,5,2,6,7,2,7,5,1,5,6,5,6,7,7,6,1,8,2,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,5,6,3,1,1,5,2,4,4,3,1,5,4,2,5,5,1,5,3,5,5,4,4,4,3,4,5,3,1,4,3,3,3,5,3,5,3,2,5,3,3,5,2,2,4,4,3,5,3,2,5,5,5,5,2,4,5,5,3,4,2,2,4,5
2019-10-03T13:29:25Z,2019-10-03T13:45:51Z,0,100,985,1,2019-10-03T13:45:51Z,R_1OiAVGaS5Q13L3O,anonymous,EN,466,5,3,5,6,3,5,7,1,3,7,7,6,7,1,6,7,7,3,7,1,7,1,1,7,5,5,1,1,1,1,3,2,2,3,1,5,1,3,3,2,1,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,5,1,5,2,2,2,2,1,1,5,2,1,2,7,4,6,5,1,2,3,1,2,4,5,2,5,5,4,5,5,2,4,2,2,5,4,2,5,5,5,5,1,2,3,4,2,5,4,4,5,3,1,5,5,4,5,2,2,5,2,4,5,4,4,5,5,4,1,5,1,5,2,1,5,5,5
2019-10-03T14:03:36Z,2019-10-03T14:15:23Z,0,100,706,1,2019-10-03T14:15:23Z,R_2w02tyvMligEvs1,anonymous,EN,467,5,1,2,1,2,7,3,2,4,3,1,2,1,6,1,4,3,5,3,1,8,5,2,3,5,1,1,2,2,2,1,1,2,2,2,3,3,2,2,2,2,1,3,3,2,5,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,2,1,1,1,3,5,1,4,5,1,3,5,4,4,4,1,2,1,3,4,5,5,2,5,3,1,3,2,4,3,4,5,4,3,4,5,3,2,2,2,5,5,5,2,4,2,4,4,2,3,2,2,1,3,4,4,4,4,4,5,2,4,3,4,5,5,3,2,4,2,3
2019-10-03T14:19:55Z,2019-10-03T14:37:30Z,0,100,1054,1,2019-10-03T14:37:30Z,R_9EnRleCgvScGxCV,anonymous,EN,468,7,2,2,2,1,5,1,1,1,1,1,2,1,2,1,2,1,2,2,1,4,1,2,4,5,4,1,1,2,1,1,2,3,2,1,1,2,2,2,2,2,1,3,1,2,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,2,1,5,4,3,4,1,3,4,4,1,3,1,2,5,3,3,2,2,4,4,3,5,2,4,5,5,3,2,3,2,4,5,3,3,4,1,2,4,3,3,2,2,4,5,3,5,2,2,4,4,2,2,5,2,4,5,4,4,3,3,2
2019-10-03T15:01:33Z,2019-10-03T15:22:17Z,0,100,1243,1,2019-10-03T15:22:17Z,R_0CBQHs6tkTymioV,anonymous,EN,469,4,1,5,6,7,7,1,2,5,2,4,3,4,3,2,1,2,1,3,1,8,3,6,4,7,6,6,1,3,1,3,4,2,1,1,3,5,5,1,3,1,2,7,3,1,5,3,1,1,1,1,3,1,1,3,2,1,3,1,1,1,3,1,3,2,2,2,7,4,1,5,7,5,2,5,4,2,4,1,3,4,4,2,5,5,5,5,5,4,3,4,2,4,4,2,4,2,2,5,2,2,4,2,5,4,4,3,4,2,4,1,3,2,4,5,5,4,5,1,4,2,5,5,1,4,5,4,5,5,4,4,5,5,5
2019-10-03T15:33:19Z,2019-10-03T15:50:09Z,0,100,1010,1,2019-10-03T15:50:10Z,R_phP5jCE2S7TQ9Al,anonymous,EN,470,6,4,2,1,1,7,4,7,7,5,2,5,3,7,3,7,4,7,4,3,8,5,6,5,7,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,5,7,5,7,3,5,1,3,2,4,1,5,2,4,5,1,5,5,1,1,2,3,3,5,1,2,2,4,1,5,1,3,3,5,4,5,2,2,5,3,4,5,2,3,2,3,3,5,2,2,5,5,4,5,2,3,4,4,4,4,3,1,4,2
2019-10-04T10:03:48Z,2019-10-04T10:15:27Z,0,100,698,1,2019-10-04T10:15:27Z,R_3L5s0YY07eyZgwo,anonymous,EN,471,6,5,4,1,1,5,3,3,5,6,1,4,5,5,1,5,6,4,5,6,6,3,3,2,6,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,3,2,2,1,3,1,1,1,1,1,3,1,1,2,1,1,2,1,1,1,3,1,2,2,1,1,5,4,1,6,7,7,6,4,4,2,2,2,2,5,2,2,2,4,2,5,4,2,4,4,2,4,5,5,4,1,4,4,2,2,2,4,1,4,3,2,2,4,2,4,4,2,2,4,4,5,4,3,2,2,4,4,1,3,2,2,2,4,3,2,1,2,5
2019-10-04T10:42:33Z,2019-10-04T10:56:15Z,0,100,822,1,2019-10-04T10:56:16Z,R_6fWuBJqQyyE94Vb,anonymous,EN,472,1,2,2,7,7,7,4,1,7,4,1,1,3,7,2,5,7,4,3,1,8,6,6,7,5,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,6,6,7,1,2,4,2,4,1,4,2,5,3,2,5,2,2,4,2,5,4,2,4,4,3,5,4,3,1,3,1,3,4,3,1,5,3,4,3,4,4,4,4,4,4,3,3,2,3,3,5,3,2,4,2,5,5,5,4,3,4,3,5,5
2019-10-04T11:05:21Z,2019-10-04T11:18:01Z,0,100,759,1,2019-10-04T11:18:01Z,R_2VlFMFukCm2u8B7,anonymous,EN,473,4,2,3,2,5,3,4,2,5,4,2,1,2,2,2,2,4,4,6,3,7,2,5,7,4,5,6,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,2,5,7,5,4,2,5,5,2,2,4,4,4,4,4,5,5,5,2,3,5,4,4,5,3,4,4,5,2,4,2,3,1,4,2,2,2,3,5,5,4,4,3,4,5,3,5,3,3,4,1,4,4,4,1,3,1,4,3,5,3,4,4,5,5
2019-10-04T11:36:03Z,2019-10-04T11:47:32Z,0,100,689,1,2019-10-04T11:47:33Z,R_1pRa9fl95hfi6Ec,anonymous,EN,474,4,2,4,2,5,5,4,1,3,7,2,1,3,1,2,3,6,1,7,1,7,1,4,5,5,4,2,1,3,1,4,1,1,1,2,1,2,4,2,1,2,4,4,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,5,5,1,4,4,2,2,3,5,2,4,3,5,3,5,1,4,4,2,2,4,2,2,3,4,1,4,5,2,3,2,2,5,2,2,2,3,1,5,4,4,3,2,3,3,2,4,4,2,1,5,3,4,3,2,2,5,2,4,3,2,2,3,2
